token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44
158,punct,-0.9019323,-0.29975116,0.3145898,0.31079406,-0.9305219,0.37395898,0.32415208,-0.33033857,0.073046915,-0.20919774,-0.24565797,-0.17709921,0.24049862,-0.38395143,-0.35471797,-0.22566664,-0.2660927,0.882506,0.28574356,0.30135897,-0.8677509,0.33481228,0.316235,-0.30238762,0.8286608,0.19156575,0.19221166,0.28595063,-0.30256298,0.3018576,-0.4842316,0.3088538,0.80794376,-0.38564488,0.8077495,0.30407858,0.8254097,-0.41736677,0.39350846,-0.28869057,-0.37810513,-0.67639184,0.3298701,-0.30353183,0.74057794
159,punct,0.0012128808,-0.0017120234,0.028394738,0.014470319,0.015949642,-0.025944928,-0.010809817,-0.011634364,0.06197746,0.026960185,-0.00267633,0.009696994,0.034725107,0.020286087,-0.013184509,0.012703829,-0.009744013,0.009318537,-0.013691317,0.050693702,-0.0072272294,-0.025888992,-0.018234989,0.0026209967,-0.005169364,0.013038331,0.010896492,0.016330201,0.000514129,0.024508404,-0.025055632,-0.013536748,-0.034170218,0.031567737,-0.006462305,0.023156226,-0.011575003,0.0005982954,-0.014814668,0.023807079,0.03293358,-0.013086384,0.023125635,0.020167992,-0.0039597633
160,punct,0.18843041,0.43287048,0.13753724,0.13653311,0.8946799,-0.17721368,0.18708175,-0.2751476,0.18039866,0.23571315,0.00016844916,-0.32098606,0.05785296,-0.25055212,-0.5143245,0.2392731,0.30923453,0.28117195,0.554298,-0.8611291,-1.3229333,0.37029356,-0.061471723,0.6812133,1.2508451,0.07707994,-0.04497894,-0.3585186,-0.3716328,-0.11175011,-1.5749477,0.26314032,0.19752018,0.56138134,0.9979401,-1.0685428,0.38319117,0.15931569,-0.3043307,0.70884126,-1.1924448,-1.1117913,0.15320249,-0.121717654,0.84033364
161,punct,-1.4955082,0.67804074,-0.34716865,-0.7316885,-0.35427165,-0.29134333,0.024652878,0.18395817,-0.11803468,-0.11574733,0.18520938,0.07012575,0.20042366,-0.03311111,-0.07551524,-0.32399857,0.17193899,0.03848335,0.95643973,-0.8853354,-0.4380878,1.5077586,0.12079541,-0.84719104,1.3961049,0.020147644,0.4159456,-0.025273632,-0.29006565,0.118666135,-0.7811499,-0.86523855,0.042652432,0.59369594,0.4767496,-0.9122886,0.19908178,-0.72990364,0.40198183,-0.08617166,0.14331754,-1.9602126,-0.5672817,-0.14329553,1.8340211
162,punct,-1.14194,-0.08712921,-0.005629767,-0.24499491,-0.2897837,-0.34601307,-0.42851534,-0.75360346,-0.11328685,0.17146212,0.18518682,0.04117668,-0.07644744,0.20755588,0.005433127,-0.27808708,0.16259556,-0.026454967,0.8927009,-0.06355221,0.0091376435,0.92281264,0.43690747,-0.43650725,2.530277,0.033555746,0.30301335,0.3514004,-0.6527951,0.12793441,-1.667097,0.2164153,-0.64387685,0.019002773,0.89354146,0.046312623,-0.020556377,-0.8123177,0.08664854,0.35841537,-0.14784504,-1.1948717,-0.40869513,-0.5187153,0.85282695
163,punct,-1.1405193,0.1214361,0.4283561,0.25522697,-0.31775782,-0.30987513,0.6222503,-0.40998194,-0.05980712,0.29056734,0.1935134,-0.028494578,0.287339,-0.50558704,0.40907335,-0.29191846,0.16106923,-0.3010076,0.52059865,0.013185675,-0.42460948,1.137844,0.8730569,-0.24268924,1.4003631,0.016178045,1.3049363,-0.08055016,0.49928874,0.01082789,-2.0413852,0.45888075,0.07155531,-0.095948525,-0.62749094,-0.13878685,-0.31508517,-1.1065644,0.070831,0.6489639,-0.9252897,-1.5826977,-0.45205534,-0.5383057,0.4795789
164,punct,-1.0545379,0.1277819,0.47344217,-0.8488499,0.054593805,-0.2812735,0.35452136,-0.5186399,-0.014604979,-0.19018903,0.16822688,-0.017507367,0.2512579,-0.50344694,0.009837059,-0.30255848,0.15633914,-0.16287799,0.15951377,-0.92612296,-0.2942094,1.37096,-0.31308663,-0.72526515,1.86281,0.015688784,0.3340374,-0.5910819,0.12989488,-0.010121226,-1.4637803,0.1682725,-0.42033917,0.3652646,-0.19103807,0.40712422,-0.45763505,-0.67025876,0.88286704,1.5236818,-0.0013207594,-1.1400925,-1.0023724,-0.24803688,0.8971082
165,punct,0.23456542,0.0446687,-0.1208266,-0.33655146,0.39309555,-0.23932336,-0.53803205,-0.23958416,-0.10573175,-0.025322143,0.084526405,-0.13153894,-0.0074039404,0.070057854,0.093908675,-0.21950905,0.147076,-0.1696639,0.5932676,-0.30996263,-0.2784008,0.8146215,0.04832439,-0.3724904,1.5962015,-0.0006140043,0.15261026,0.11313439,0.37999082,0.15821274,-1.3203583,-0.051526424,0.50883055,-0.20819171,0.4441242,-0.64551556,-0.202842,-1.0930697,0.077478155,0.64136434,-0.13149795,-1.3419671,-0.5834725,-0.29540336,0.40978554
166,punct,-0.9266197,0.10138761,-0.21930692,0.14932567,-0.1537006,-0.26288608,-0.9873381,-0.17202704,-0.055533122,-0.40729678,0.1796646,-0.060039736,-0.17962798,-0.32674903,-0.42191792,-0.3025306,0.10853147,0.39288202,1.3449965,-0.5675934,-0.81374234,1.1793431,-0.22621281,-0.48581237,2.046949,0.013783942,0.47876143,0.03292111,-0.52463806,0.5370293,-0.38963956,0.6553398,0.3891449,0.08810128,-0.18484882,0.18103254,0.27596498,-0.98471326,0.16506396,-0.22028129,-0.30796826,-0.85845166,0.22268836,-0.7236749,1.2834208
167,punct,-1.3783907,0.90561295,0.12806444,-0.43178895,-0.39983,-0.19026856,-0.5180819,-0.78781056,-0.20596254,-0.43567073,0.17729075,1.054428,0.43293247,-0.10149092,0.12323081,-0.30122918,0.0513199,1.104202,0.8273527,-0.3850023,-0.46519208,1.0220553,-0.0051197875,-1.1508536,1.6924648,0.04409656,0.40546992,-0.53946453,0.18449533,0.15625523,-1.2951878,0.12006055,-0.52553576,0.28648475,-0.09571962,0.29763162,-0.6680228,-0.55692416,0.34095603,0.043306798,-0.66025954,-1.113094,-0.9193724,-0.31665945,1.2264116
168,punct,-0.88303435,0.20706667,0.318775,-0.22721563,0.3083352,-0.3105317,0.070226535,-0.828578,-0.10460109,-0.505707,0.13570535,-0.16515245,0.028250055,-0.12954088,0.21484536,-0.31048426,0.12394192,0.46046832,0.56529975,-0.06919224,-0.5174597,1.351299,0.003151675,-0.97927296,1.5402313,0.006401278,0.32196078,-0.08822536,0.11274419,-0.43211612,-0.8127606,0.24875621,-0.6861669,0.16598812,0.5009692,0.1852908,0.015144905,-0.72736394,0.48376098,-0.041166645,-1.0330205,-1.4271468,-1.6623017,0.12730712,1.5346202
169,punct,-1.3548888,0.05850646,-0.21720754,-0.87647665,-0.33498558,-0.33078685,-0.16090724,-0.06982511,0.36795318,0.39494228,0.16983257,-0.31430835,0.67155045,0.38530496,-0.52339756,-0.30871564,0.16893636,0.5051888,0.5717394,1.1284412,0.043973025,0.8676633,-0.42700347,-0.85762936,1.4571962,0.051068198,0.17329323,-0.54627395,0.27294338,0.33742586,-1.7339612,-0.071975395,0.8652413,-0.02232489,0.8047546,-0.056701936,-0.060223904,-0.37156114,-0.3540349,-0.19802588,-0.69530714,-1.6191759,0.22435036,-0.17690037,1.2773815
170,punct,-0.0036294733,0.010592837,0.0024440342,0.0072314464,0.0070618307,-0.002293655,-0.0025277403,-0.02116006,0.013648595,-0.014937815,-0.010350991,-0.011040709,-0.0025998044,0.0053855334,0.028878441,-0.0137809515,0.0023738397,-0.01772973,-0.009386418,-0.022302018,0.0116878515,0.040702827,0.035155553,0.016681058,0.0073185037,-0.021296682,-0.039274238,-0.0027336776,-0.012148406,0.0072907023,-0.015467198,0.00090844574,-0.014951468,0.006095721,-0.017484833,-0.013353722,-0.00076972594,-0.007701065,-0.0048651313,-0.024637872,0.0062241503,0.018948374,0.026172183,0.045281827,0.050571892
171,punct,-0.89854693,0.35234663,0.18464169,-0.5420209,0.7194885,-0.28753826,0.15660751,0.1968177,-0.25710726,0.30921704,-0.297047,0.71209455,0.14545569,-0.3578719,-0.48891214,-0.04682779,-0.14300928,-0.68449044,0.39890066,-0.7228913,-1.4927447,0.98862207,-0.19303145,-0.03343038,1.5964892,0.30110562,0.3504681,-0.41409144,0.024146043,1.0308869,-0.7461862,1.3215586,1.0958221,-0.575653,0.5750219,-0.17180923,0.44248837,-1.1326383,-0.3791033,-0.3510602,-0.5538808,-1.273214,0.26168123,-0.5042069,-0.24829377
172,punct,-0.3769797,-0.08621738,0.37295067,-0.3991615,0.3594848,0.37672517,-0.37143874,0.1459848,0.06728964,-0.38507995,-0.08226168,-0.36404884,-0.3407067,0.36996746,0.37523708,0.0824517,0.07519271,-0.36977333,0.37706357,-0.39784104,-0.37387908,-0.36571118,0.38118705,-0.36548,0.35918227,0.09005362,0.39026982,0.37890616,0.3766007,0.3545498,-0.3780451,-0.37608656,0.37700176,0.39922798,-0.35558566,0.35941628,-0.3683175,-0.3962399,0.38149193,0.37259373,-0.40603733,-0.35498738,-0.3607797,-0.384644,0.38386208
173,punct,-0.0024259097,0.0010504889,0.04217278,-0.010054749,0.01750766,-0.021753611,-0.009775847,-0.017915815,-0.024116203,0.0054676253,-0.011791566,0.006760079,-0.0013438186,-0.03199986,0.008256667,-0.0140826665,0.005134613,0.009153591,-0.038493462,-0.004158312,-0.00097266707,0.025927782,-0.0132052135,-0.0064190603,0.03901201,0.010683542,0.032629643,-0.024639482,-0.011512421,0.012512451,0.018881252,-0.041458257,0.00013236958,0.007959813,-0.005686476,0.0031102188,-0.038136832,-0.0004503392,0.005797582,-0.0010049356,0.0068644006,-0.010644681,0.019562108,0.023630086,-0.018746197
174,punct,-0.0008527499,-0.02141136,0.017576989,-0.005545706,-0.0048893,0.020017112,-0.009017908,-0.012287883,0.011840735,-0.010223404,0.0032424075,-0.029726839,0.027553959,-0.0156002985,-0.006132154,-0.004593552,-0.058394663,-0.020067478,0.035945658,-0.011786744,0.014220781,0.014690676,0.009404196,0.008686106,-0.0033378743,0.0054149744,-0.011704053,0.029605614,-0.017012024,-0.015959064,-0.023232916,-0.010229244,-0.009183279,0.012975276,-0.0072249123,-0.052672733,0.022427084,0.005606985,-0.027678937,0.039083295,0.006015426,0.01377391,0.0046766433,0.0038557043,0.00256662
175,punct,-0.029857056,0.001478776,0.0074109104,0.016826292,-0.0063286643,-0.025422981,0.001490057,-0.0025959504,-0.012980512,-0.048864715,0.021350672,-0.006297617,-0.03152344,-0.025139702,0.013758196,-0.008723251,-0.007225533,-0.006153331,-0.0031764659,-0.0054849065,-0.015142446,-0.0023937498,-0.0061440067,-0.014582703,-0.026973626,0.006932577,0.012214992,-0.012007722,-0.009744291,0.01252889,-0.012622257,-0.0057370393,-0.020830346,0.023030007,0.033661373,0.001933586,-0.0028856655,0.01818097,-0.025746603,-0.0021049331,-0.0027524387,0.01029247,0.0034631875,-0.041290272,0.0035114181
176,punct,0.033318203,0.043942075,0.03257029,0.037816416,-0.011925088,0.03280941,0.008252131,-0.005267103,0.0043972107,0.015243747,0.016243678,-0.00010964795,-0.005362435,-0.005294673,-0.002226749,-0.0062053483,-0.0050958125,0.016238771,-0.010565276,0.02317538,-0.010409526,-0.053055834,0.014427092,0.013482066,-0.021729846,-0.017604798,-0.023654403,-0.020857781,-0.0061153946,-0.037443176,-0.009347704,0.05136384,-0.013142841,-0.031848248,0.00253848,-0.009356605,-0.026531136,0.001305889,-0.013736568,0.011353085,-0.01960017,-0.020823948,-0.001395696,-0.0028441276,0.03730898
177,punct,0.013043149,-0.014075087,0.025964867,0.045587685,0.017427478,0.010708553,0.041663997,-0.023212293,0.010629493,0.04378893,-0.010423964,0.016494034,-0.013066441,0.01976505,0.020376513,0.020444835,0.0036491703,-0.0063124797,0.017656147,0.04313066,-0.0028207614,-0.0042465306,-0.032874767,-0.00017027046,-0.019960217,0.012005559,0.0021760345,-0.004844324,-0.0073468513,0.02411721,0.033403095,-0.0053305733,0.0012357192,0.009243254,0.0034475639,-0.0045167026,0.005449711,0.047599204,-0.025389947,-0.029681478,-0.010734567,-0.033384025,-0.02024733,0.0144544,-0.041362885
178,punct,0.030967973,0.0055470606,0.024820099,0.047559503,0.0056500817,0.033917952,-0.004279129,0.006849485,0.018533664,-0.021386957,0.00437677,-0.013141255,-0.030430099,0.011003619,-0.019068321,0.0129509205,-0.009511099,-0.027886609,-0.0123416055,0.0004376505,-0.007568581,0.035659347,0.024977632,-0.015274539,0.005249767,-0.0032068214,0.004011241,0.027872805,0.006191334,-0.015653612,-0.011345507,-0.020348899,0.0011670591,-0.001549349,0.02856842,-0.0324781,0.0035520466,0.013053635,-0.007614021,-0.0074975574,0.035618875,0.039479442,-0.009276903,-0.032483276,-0.0213471
179,punct,0.0018272481,0.008547335,-0.0020239966,0.012964821,-0.027742319,-0.014826,0.01123486,-0.016554534,-0.0037101523,0.03224255,-0.003688783,0.025280863,0.009720119,-0.041090596,0.040984612,0.023551323,0.019103378,-0.005572549,0.021693036,0.012383123,0.00985175,-0.006809267,-0.026754519,0.02090329,0.026001602,-0.017676918,0.01369109,0.01765671,0.015741838,0.0066258274,-0.002360388,-0.03892272,-0.035255138,0.006528232,-0.028367829,0.0016994165,0.0036278518,-0.007998151,0.004027361,0.01762049,0.030170731,0.019976307,0.005338655,0.023358703,-0.017320551
180,punct,-0.009472438,0.03887929,-0.026735773,0.014663685,0.038411103,-0.008123285,-0.006427056,0.012255685,0.0027347188,0.0030872475,-0.031196488,0.032467194,0.015804017,0.037624612,-0.036151852,0.0004541852,-0.0016664264,0.006570331,-0.0007374736,-0.016777422,0.025857178,0.008365037,-0.017996779,-0.00405815,-0.023540132,-0.008676074,-0.011949927,0.0116816675,-0.01021072,-0.015132462,0.012782197,-0.028788239,-0.020695588,-0.015394176,-0.014616185,-0.01297807,0.014505753,0.009493913,0.013363934,-0.0012577971,0.027573973,-0.0012734421,0.008406426,-0.012983788,-0.012080499
181,punct,0.014984785,-0.024067098,0.011342476,-0.009500476,0.0075567043,0.0056604026,0.033449717,-0.02225657,-0.0010645825,-0.007768712,-0.00083116326,-0.014865847,0.0062952437,-0.020058954,-0.01258301,-0.025369314,-0.0022641765,0.03515264,0.02447521,0.01507192,0.005311765,-0.011661935,-0.01978578,0.021013886,0.0064265453,0.048351455,-0.0047224853,-0.038843654,0.012410683,0.0020673715,0.027301311,0.017963659,0.02056112,0.017195744,0.0024304667,-0.016813643,-0.012095715,0.008006732,0.021314764,-0.0075056623,-0.017339895,-0.022840448,-0.007400788,0.031589787,-0.007189236
182,punct,0.014911303,0.004853835,0.028195681,-0.021505088,0.004082011,-0.0072760894,0.016851269,0.011617598,0.005341468,0.0042859185,-0.007829873,0.0042531253,-0.006599755,-0.0013282094,-0.008935904,0.027064374,-0.028578987,-0.0033404927,-0.009709253,0.011932967,-3.5530713e-05,0.0021100424,-0.006118233,-0.025684671,0.033916194,-0.001714755,0.003225665,0.017310273,0.02034579,0.010203745,0.008710017,-0.0011290208,-0.0021698521,-0.019954663,0.014525835,0.012584661,0.03901571,-0.006949119,0.05276658,0.008338282,0.017691132,-0.016822346,-0.024032798,-0.011756177,-0.011376782
183,punct,0.011820773,0.019969165,-0.0013310972,0.03171074,0.037224717,0.030372776,0.0070278156,0.015758075,-0.04270064,0.0026534211,-0.015875638,0.042279176,-0.0042488133,-0.026553378,-0.017593516,0.006576304,-0.015165437,0.02967305,0.033155568,-0.02892061,-0.006035494,-0.0071116374,0.007963317,0.01778853,-0.011762293,0.05814044,0.017222207,-0.014100662,0.011772701,0.018615514,0.02326454,0.008456564,0.010863705,-0.0066986787,-0.026583375,-0.030102901,-0.004104959,0.012877917,-0.007078465,-0.009922764,0.0049025724,-0.01646194,0.010149787,0.013711607,-0.0072695008
184,punct,-0.013154661,0.011719403,-0.012012106,0.028471692,-0.0323151,-0.010658147,0.015157949,-0.038482368,0.025197413,0.021780245,0.042878143,-0.016396573,-0.01064888,0.024088003,-0.02557202,0.003426829,0.011896561,0.017039193,0.0028768864,0.00803513,-0.03744858,-0.0044758,-0.039230507,0.00893861,-0.009094157,0.034187544,0.039000276,-0.016569324,0.034088273,0.026949402,-0.0038721901,0.0034342532,0.012259106,-0.007462928,0.037023544,-2.207254e-05,0.010765159,-0.0117594395,0.009527551,-0.009457165,-0.011965149,-0.03285866,-0.0010135091,0.026645662,-0.0013740915
185,punct,-0.0053319167,0.032090295,-0.014214473,-0.047782492,-0.011483789,0.0021620565,-0.012293233,0.006526345,0.024370803,-0.012924348,-0.017006088,0.012470833,-0.028378308,-0.026200714,-0.0073054754,0.005927639,-0.03966439,0.010033927,-0.0061439006,-0.023725698,0.0014041355,-0.0074297017,0.0036234092,-0.028735306,0.019654535,0.007669126,0.00598491,0.013816452,-0.010142505,0.026202086,-0.027557598,0.028413495,0.0077083264,0.0016347526,0.014139138,-0.014134031,0.024752423,-0.021255905,0.010987526,-0.005947252,-0.030053763,0.018195003,0.017148374,-0.036464818,-0.005491574
186,punct,0.016731167,-0.027391829,-0.032173622,0.0074038194,0.02034728,-0.008574963,-0.036853284,0.02238343,0.03197172,-0.0060081533,-0.0298012,-0.02709557,-0.0033293657,-0.017001724,0.016985388,-0.049029637,-0.008409831,-0.014512969,-0.019609142,0.005477907,-0.0009500315,0.009917689,-0.0075928136,0.0018384112,0.030071871,-0.0014860282,-0.010633936,0.017690517,0.0028609473,0.05294042,0.0012359839,0.011439389,0.011483424,0.0010394788,-0.03217298,0.0073347804,0.0047410186,-0.029837565,0.01267131,-0.0009794863,0.008617572,-0.031784825,0.008355343,0.0051237727,0.016522408
187,punct,-0.023131818,0.010531776,-0.026039116,0.007655089,0.0017077733,0.038710076,-0.010745101,-0.0028207158,-0.0035032632,0.012234579,0.003110811,0.017384322,-0.03224691,-0.0022923953,-0.02857138,-0.062171783,-0.0149968,0.042376265,0.012180107,0.001055088,0.029983183,0.0023368525,-0.0152064925,0.009873677,0.00041499635,0.007197491,0.02117048,0.05035503,-0.0012381114,-0.016638257,-0.015110838,0.039868347,0.012792615,0.02413971,-0.026786258,-0.020123545,-0.029585356,0.0073570707,0.034559153,-0.025075564,0.018590791,0.023407804,0.006041225,-0.01711613,-0.048261065
188,punct,0.011177038,0.0042319847,0.008928428,0.0056445035,0.0075246287,-0.024455167,-0.0031404193,-0.0042496915,-0.0517252,-0.008397717,0.013995201,-0.016918283,-0.028773185,0.006427029,-0.030443737,0.012238575,0.02829023,-0.033347573,0.009029741,-0.011239858,0.01768045,-0.020081803,0.012925191,0.033400893,-0.009570171,0.0026689481,-0.016234962,-0.024143774,-0.0050066304,-0.033543147,-0.03798902,-0.017935932,-0.015907304,0.0031669,-0.02534017,-0.030857705,-0.026605073,-0.013862228,-0.022760887,-0.015990376,-0.019165758,-0.018882431,0.035178177,-0.007083736,0.013214592
189,punct,-0.03972006,0.021606337,0.024493257,0.010299357,-0.022882583,0.041199196,0.0026071998,-0.018691171,0.01760421,0.0052592987,-0.0020845374,-0.012020649,0.023455381,0.01689474,0.009114219,0.008652974,0.021208739,-0.0048029833,-0.028375866,0.01875965,0.003904643,-0.02104355,-0.024506502,0.014445131,-0.023398697,0.0038495143,0.005920224,-0.029626306,0.0061361254,0.02617428,-0.022048274,9.1145565e-05,0.004406408,0.010340743,0.005517871,0.031399403,0.0026733729,-0.0065548844,0.027954677,0.016884454,-0.014619917,-0.03632117,-0.013182778,-0.009416352,-0.041432515
190,punct,-0.0025864348,-0.010113412,-0.046438236,0.04163712,-0.00021188104,0.016205126,0.011697686,0.008608729,-0.01903704,0.020356297,0.026039591,0.013688821,-0.012745849,0.011981756,-0.012847336,-0.021743944,0.017895067,-0.030506972,0.010416082,0.00013052106,0.037265677,0.0068339077,-0.046933446,0.019600004,-0.0052296105,-0.01658245,0.0010541134,0.008325117,-0.021504184,0.0055340463,0.015803967,-0.019396331,0.02161484,-0.015086223,-0.002821369,0.0147104645,0.011117668,0.0075684576,0.017803816,0.021725377,0.021294419,0.036461674,0.041689184,0.007162667,-0.0007579518
191,punct,0.011626459,0.003172727,0.04763352,-0.02064693,-0.023244048,0.025299296,0.01604166,-0.007993555,-0.009713155,0.038798068,0.032833423,0.0053007794,0.02014497,0.0143919075,0.03672515,-0.0029864619,-0.0050469832,0.03116906,-0.017808862,0.008110241,-0.04673008,0.035835113,-0.003842696,0.0061275475,0.021437215,-0.003980696,0.012230193,0.0015634722,0.015997343,0.0054083797,-0.0039692456,-0.010600761,0.018282022,-0.01631482,-0.014605957,0.014465771,0.029896233,0.011511302,-0.04062719,-0.003344511,-0.018879276,-0.015705964,0.018101837,-0.02412833,-0.0058083446
192,punct,0.0025391183,0.0053978893,-0.017921006,-0.014395339,0.0123449275,0.028408207,-0.03415909,0.00011948139,0.027171144,-0.003499062,0.016589977,0.02539681,-0.0132275475,-0.019569458,0.029659867,0.031354852,0.0029456012,0.0074791363,-0.0023067181,-0.033930898,-0.019058105,-0.007962582,-0.0073967725,-0.023206284,-0.00023250181,0.0043961024,-0.004438648,0.0059347693,-0.005301696,-0.014941609,0.02907908,-0.021886667,0.012800438,-0.02317816,0.00884651,-0.0006085988,-0.0048130024,0.015327677,-0.0028904125,-0.010020858,0.026142925,0.023223376,0.013315464,0.0037105524,0.009342913
193,punct,0.017894855,-0.013223488,0.019938933,-0.0037445151,0.033784796,0.039043378,0.007820409,0.016332569,0.018401273,0.041963715,0.030665377,-0.030653277,0.012376824,0.009670904,-0.0006588651,-0.03053637,-0.00802047,-0.008330332,0.025228355,-0.019276258,-0.036285408,0.0024273861,-0.007717558,-0.014354568,-0.024411315,-0.006756807,0.02992318,0.04022336,-0.023275763,-0.002164597,0.026490625,-0.008025733,0.007146997,-0.032356735,-0.049434464,0.0065401625,-0.025265194,-0.03482277,-0.0036161935,-0.014366028,-0.023744738,0.013186571,-0.0014529213,-0.014464908,0.021286532
194,punct,-0.020692471,-0.0046123555,-0.019867105,-0.0142347,0.022566509,-2.482997e-05,0.017343136,0.0041983244,0.004313299,-0.0077761505,-0.037550814,-0.0052135787,-0.018605225,-0.02035347,-0.027288798,-0.0017024403,0.0052064583,-0.018447747,-0.018008769,-0.013598666,-0.014240485,-0.00043501065,0.00335958,0.00865204,0.0001779841,-0.013677956,0.038416926,-0.02513527,-0.009496668,-0.0014705489,0.022697771,0.01770991,0.003032247,-0.031579528,0.012250549,-0.031843204,0.019685872,0.0018253041,0.0043296176,-0.007080214,0.033149913,0.04238471,-0.0031678486,-0.042953473,-0.0054720724
195,punct,-0.027212484,-0.037016172,-0.024811815,-0.0048336,0.012147006,0.012019435,-0.0073746555,-0.017297102,-0.02234051,0.015466099,0.04159243,0.024889063,0.010123489,-0.008677505,0.0034085177,-0.028471788,0.0041830605,0.004638774,0.0062564258,-0.02405309,0.0032876204,-0.013496115,-0.030429287,0.02135405,0.0036762452,-0.031162323,0.04194856,-0.002214912,0.03903096,0.027199268,0.01034098,0.014668189,-0.010774251,-0.008847174,0.0100101065,0.0268182,0.013435725,0.00277742,0.007854184,0.0045441505,0.0048728604,-0.011994413,0.010884759,0.014284301,0.008539633
